player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,news,influence_rank,creativity_rank,threat_rank,ict_index_rank
Luca Koleosho,Burnley,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,68,2487,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Espanyol on loan for the rest of the season.,688,688,669,689
Emil Krafth,Newcastle,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,687,2226,77,221,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,512,499,457,516
Lucas Lucas Pires,Burnley,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3864,6321,2855,903,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,394,377,331,398
Shurandy Sambo,Burnley,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,202,6797,0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Sparta Rotterdam on loan for the rest of the season.,441,428,383,445
Benoît B.Badiashile,Chelsea,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,114,1222,10,48,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Lack of match fitness - 50% chance of playing,521,508,468,525
Axel Tuanzebe,Burnley,DEF,3.9,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58440,97135,16663,9278,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,388,371,325,392
George Earthy,West Ham,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1044,3903,222,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,590,584,555,594
Manuel Benson,Burnley,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,897,1661,168,230,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,703,703,689,704
Gabriel Slonina,Chelsea,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1756,3807,196,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,450,437,392,454
Ashley Barnes,Burnley,FWD,4.4,0,0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43106,126489,9312,9621,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,504,491,448,508
Sean Neave,Newcastle,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6707,13042,1388,1287,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,559,546,510,563
Matt Targett,Newcastle,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3759,25706,0,3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Middlesbrough on loan for the rest of the season.,420,406,361,424
Antoñito Antoñito C.,Newcastle,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,553,1914,64,183,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,676,671,647,678
Nathan Fraser,Wolves,FWD,4.4,0,0,0.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84957,129551,23379,12278,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,542,529,493,546
Leon Chiwome,Wolves,FWD,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1816,3275,60,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,625,620,591,628
Fábio Fábio Silva,Wolves,FWD,4.9,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7178,40080,0,4481,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Borussia Dortmund permanently.,666,660,636,668
Isaac Hayden,Newcastle,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1219,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has departed the club as a free agent.,567,556,522,571
Garang Kuol,Newcastle,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1470,3145,319,356,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,551,538,502,555
Joe Hodge,Wolves,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3702,0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Signed by CD Tondela,575,566,534,579
Joe White,Newcastle,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,896,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Leyton Orient on loan for the rest of the season.,585,578,548,589
Miodrag Pivas,Newcastle,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8339,5096,7762,1246,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,395,378,332,399
Pierre Ekwah,Sunderland,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1339,0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined AS Saint-Etienne permanently.,583,576,546,587
Harrison H.Jones,Sunderland,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1450,3181,323,323,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,,548,535,499,552
Jay Matete,Sunderland,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8195,12925,2298,1455,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,532,519,482,536
Yves Bissouma,Spurs,MID,5.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,796,11351,33,480,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,Knock - Unknown return date,700,700,684,701
Nectarios Triantis,Sunderland,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2216,3484,637,381,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,537,524,487,541
Ahmed Abdullahi,Sunderland,FWD,4.4,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11095,29908,2019,2468,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,560,547,511,564
Luís Hemir Luís Hemir,Sunderland,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4477,9569,983,849,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,550,537,501,554
Nazarii Rusyn,Sunderland,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3530,12698,0,1369,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Arka on loan for the rest of the season.,524,511,471,528
Callum Olusesi,Spurs,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7273,10104,1878,1394,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,535,522,485,539
Arthur Masuaku,Sunderland,DEF,4.0,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13186,22295,447,2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,409,395,350,413
James Maddison,Spurs,MID,6.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,487,19679,37,589,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Anterior cruciate ligament - Unknown return date,734,734,734,734
Son Son,Spurs,MID,8.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,23281,0,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Los Angeles FC permanently.,739,739,739,739
Luka Vuskovic,Spurs,DEF,3.9,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7334,56503,0,7856,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Hamburger SV on loan for the rest of the season.,398,382,336,402
Milan Aleksić,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,295,2350,0,328,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Cracovia on loan for the rest of the season.,675,670,646,677
Romaine Mundle,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,98,577,17,26,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Hamstring injury - Expected back 18 Oct,667,661,637,669
Takai Takai,Spurs,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,304,5420,30,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Foot injury - 50% chance of playing,484,471,428,488
Dan Neil,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,331,1805,57,143,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,658,651,627,660
Kadan Young,Aston Villa,MID,4.5,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19060,35302,2967,3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,602,597,568,606
Dejan Kulusevski,Spurs,MID,6.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,252,1162,30,72,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,730,730,730,730
Leon Bailey,Aston Villa,MID,5.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2168,43194,0,1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined AS Roma on loan for the rest of the season.,716,717,714,717
Yasin Yasin,Aston Villa,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4055,8313,512,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,495,482,439,499
Samuel Iling Jr,Aston Villa,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1156,1961,224,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,719,720,718,720
Radu Dragusin,Spurs,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,174,308,32,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Knee injury - Unknown return date,592,586,557,596
Ben Davies,Spurs,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1571,4756,212,528,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,513,500,458,517
Ross Barkley,Aston Villa,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,254,6119,11,410,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Personal Reasons - Unknown return date,644,637,610,646
Enzo Barrenechea,Aston Villa,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Benfica,689,689,670,690
Antonín Kinsky,Spurs,GKP,4.0,0,0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6966,53994,516,6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,457,444,400,461
Lewis Dobbin,Aston Villa,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,889,4259,0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Preston North End on loan for the rest of the season.,683,683,663,684
Alan Browne,Sunderland,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1291,6211,0,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Middlesbrough on loan for the rest of the season.,568,557,523,572
Bertrand Traoré,Sunderland,MID,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,560,178,164,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,713,712,707,714
Ben Broggio,Aston Villa,MID,4.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13361,16266,2616,2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,622,617,588,625
Václav Hladký,Burnley,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3064,5638,620,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,401,385,339,405
Connor Roberts,Burnley,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,547,6008,15,362,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Knock - Expected back 05 Oct,515,502,461,519
Ian Poveda,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,166,1251,23,105,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,655,648,623,657
Mikey Moore,Spurs,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,569,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Rangers on loan for the rest of the season.,691,691,673,692
Bryan Bryan,Spurs,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,580,2435,87,231,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,663,657,633,665
Abdoullah Ba,Sunderland,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8306,13768,1350,1387,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,528,515,477,532
Manor Solomon,Spurs,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,115,1186,0,101,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Villarreal CF on loan for the rest of the season.,706,706,693,707
Brandon Austin,Spurs,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2181,7290,266,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,423,410,365,427
Simon Moore,Sunderland,GKP,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5149,11170,559,1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,402,388,343,406
Blondy Nna Noukeu,Sunderland,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1228,3301,148,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,459,446,402,463
Aji Alese,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,164,279,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Shoulder injury - 50% chance of playing,425,412,367,429
Igor Julio Igor,West Ham,DEF,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1398,2242,239,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,572,563,530,576
Joe Anderson,Sunderland,DEF,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5791,18388,524,1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,429,416,371,433
Dennis Cirkin,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,171,1342,11,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Wrist Injury - Unknown return date,443,430,385,447
Leo Fuhr Hjelde,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,171,255,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Achilles injury - Unknown return date,454,441,397,458
Niall Huggins,Sunderland,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1038,9578,0,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Wycombe Wanderers on loan for the rest of the season.,461,448,404,465
Ashley Phillips,Spurs,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1437,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Stoke City on loan for the rest of the season.,480,467,424,484
Luke O'Nien,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,387,989,42,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Shoulder injury - 75% chance of playing,419,405,360,423
Timothée Pembele,Sunderland,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1613,6724,149,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,449,436,391,453
Randal Kolo Muani,Spurs,FWD,7.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27704,8755,7543,4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,736,736,736,736
Dane Scarlett,Spurs,FWD,4.4,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21336,44994,3478,4387,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,529,516,479,533
Will Lankshear,Spurs,FWD,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3958,0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Oxford United on loan for the rest of the season.,607,602,574,611
Omar O.Richards,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,345,2773,0,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Rio Ave on loan for the rest of the season.,570,561,528,574
Yang Min-hyeok,Spurs,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2193,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Portsmouth on loan for the rest of the season.,634,629,600,637
Zach Abbott,Nott'm Forest,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1880,7092,181,786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,481,468,425,485
Willy Boly,Nott'm Forest,DEF,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4731,17563,410,1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,407,393,348,411
Zak Johnson,Sunderland,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2257,8048,261,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,470,457,413,474
Zépiqueno Redmond,Aston Villa,FWD,4.5,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17574,55569,0,6336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,has joined Huddersfield Town on loan for the rest of the season.,620,615,586,623
Jamaldeen Jimoh-Aloba,Aston Villa,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2073,2793,437,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,610,605,577,614
Jadon Sancho,Aston Villa,MID,5.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17681,12915,3450,2581,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,724,724,724,724
Leander Dendoncker,Aston Villa,MID,4.5,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2169,24501,0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Real Oviedo permanently.,566,555,521,570
Andrés A.García,Aston Villa,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5710,14134,1304,1439,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,Knock - Unknown return date,397,381,335,401
James Wright,Aston Villa,GKP,4.0,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20947,11338,894,1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,455,442,398,459
Triston Rowe,Aston Villa,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8504,3233,424,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,490,477,434,494
Filip Marschall,Aston Villa,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,729,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Has joined Stevenage permanently.,446,433,388,450
Sam Proctor,Aston Villa,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15306,4052,1079,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,487,474,431,491
Anthony Patterson,Sunderland,GKP,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4289,16077,246,1391,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,,519,506,466,523
Travis Patterson,Aston Villa,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6321,1653,564,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,475,462,419,479
Piero Hincapie,Arsenal,DEF,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2850,951,648,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,718,719,717,719
